ID	Label	Subclass part of	Equivalent	SuperClass Label	Status	Approved by
ID	A IAO:0000589	SC part_of some % and (part_of some NCBITaxon:10090)	EC % and (part_of some NCBITaxon:10090)	>A rdfs:label	A oboInOwl:status	>A oboInOwl:source
http://purl.obolibrary.org/obo/MBA_796	dopaminergic A13 group		http://purl.obolibrary.org/obo/UBERON_0036007	A13 dopaminergic cell group	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16124	hippocampus (cortex Ammonis)		http://purl.obolibrary.org/obo/UBERON_0001954	Ammon's horn	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_375	ammon's horn		http://purl.obolibrary.org/obo/UBERON_0001954	Ammon's horn	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16973	nucleus of Barrington		http://purl.obolibrary.org/obo/UBERON_0007632	Barrington's nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_280	barrington's nucleus		http://purl.obolibrary.org/obo/UBERON_0007632	Barrington's nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16131	Field CA1		http://purl.obolibrary.org/obo/UBERON_0003881	CA1 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_382	field CA1		http://purl.obolibrary.org/obo/UBERON_0003881	CA1 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16135	"Field CA1, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014557	CA1 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_391	"field CA1, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014557	CA1 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16132	"Field CA1, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014552	CA1 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_399	"field CA1, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014552	CA1 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16134	"Field CA1, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014554	CA1 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_415	"field CA1, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014554	CA1 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16136	Field CA2		http://purl.obolibrary.org/obo/UBERON_0003882	CA2 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_423	field CA2		http://purl.obolibrary.org/obo/UBERON_0003882	CA2 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16137	"Field CA2, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014558	CA2 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_431	"field CA2, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014558	CA2 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16138	"Field CA2, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014551	CA2 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_438	"field CA2, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014551	CA2 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16140	"Field CA2, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014555	CA2 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_454	"field CA2, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014555	CA2 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16141	Field CA3		http://purl.obolibrary.org/obo/UBERON_0003883	CA3 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_463	field CA3		http://purl.obolibrary.org/obo/UBERON_0003883	CA3 field of hippocampus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16146	"Field CA3, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014559	CA3 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_471	"field CA3, stratum lacunosum-moleculare"		http://purl.obolibrary.org/obo/UBERON_0014559	CA3 stratum lacunosum moleculare	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16144	"Field CA3, stratum lucidum"		http://purl.obolibrary.org/obo/UBERON_0014560	CA3 stratum lucidum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_479	"field CA3, stratum lucidum"		http://purl.obolibrary.org/obo/UBERON_0014560	CA3 stratum lucidum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16142	"Field CA3, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014553	CA3 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_486	"field CA3, stratum oriens"		http://purl.obolibrary.org/obo/UBERON_0014553	CA3 stratum oriens	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16145	"Field CA3, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014556	CA3 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_504	"field CA3, stratum radiatum"		http://purl.obolibrary.org/obo/UBERON_0014556	CA3 stratum radiatum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1145	"cerebellar cortex, Purkinje layer"		http://purl.obolibrary.org/obo/UBERON_0002979	Purkinje cell layer of cerebellar cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_710	abducens nerve		http://purl.obolibrary.org/obo/UBERON_0001646	abducens nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17279	abducens motor nucleus		http://purl.obolibrary.org/obo/UBERON_0002682	abducens nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_653	abducens nucleus		http://purl.obolibrary.org/obo/UBERON_0002682	abducens nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_717	accessory spinal nerve		http://purl.obolibrary.org/obo/UBERON_0002019	accessory XI nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_568	accessory abducens nucleus		http://purl.obolibrary.org/obo/UBERON_0035976	accessory abducens nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_903	external cuneate nucleus		http://purl.obolibrary.org/obo/UBERON_0002864	accessory cuneate nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15957	accessory olfactory bulb		http://purl.obolibrary.org/obo/UBERON_0004069	accessory olfactory bulb	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_151	accessory olfactory bulb		http://purl.obolibrary.org/obo/UBERON_0004069	accessory olfactory bulb	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15965	"AOB, outer plexiform layer"		http://purl.obolibrary.org/obo/UBERON_0019289	accessory olfactory bulb external plexiform layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15967	"AOB, glomerular layer"		http://purl.obolibrary.org/obo/UBERON_0007631	accessory olfactory bulb glomerular layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_188	"accessory olfactory bulb, glomerular layer"		http://purl.obolibrary.org/obo/UBERON_0007631	accessory olfactory bulb glomerular layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15961	"AOB, granular layer"		http://purl.obolibrary.org/obo/UBERON_0015244	accessory olfactory bulb granule cell layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_196	"accessory olfactory bulb, granular layer"		http://purl.obolibrary.org/obo/UBERON_0015244	accessory olfactory bulb granule cell layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15962	"AOB, internal plexiform layer"		http://purl.obolibrary.org/obo/UBERON_0019290	accessory olfactory bulb internal plexiform layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_204	"accessory olfactory bulb, mitral layer"		http://purl.obolibrary.org/obo/UBERON_0015432	accessory olfactory bulb mitral cell layer	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_876	accessory optic tract		http://purl.obolibrary.org/obo/UBERON_0035595	accessory optic tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15945	amygdalohippocampal area		http://purl.obolibrary.org/obo/UBERON_0034673	amygdalohippocampal area	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_ENTITY	DMBA entity		http://purl.obolibrary.org/obo/UBERON_0001062	anatomical entity	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_ENTITY	MBA entity		http://purl.obolibrary.org/obo/UBERON_0001062	anatomical entity	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_892	ansa peduncularis		http://purl.obolibrary.org/obo/UBERON_0034896	ansa peduncularis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1017	ansiform lobule		http://purl.obolibrary.org/obo/UBERON_0005348	ansiform lobule	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1056	crus 1		http://purl.obolibrary.org/obo/UBERON_0005976	ansiform lobule crus I	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1064	crus 2		http://purl.obolibrary.org/obo/UBERON_0005977	ansiform lobule crus II	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_43	ansoparamedian fissure		http://purl.obolibrary.org/obo/UBERON_0014468	ansoparamedian fissure of cerebellum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_23	anterior amygdalar area		http://purl.obolibrary.org/obo/UBERON_0002890	anterior amygdaloid area	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17751	anterior commissure		http://purl.obolibrary.org/obo/UBERON_0000935	anterior commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_900	"anterior commissure, olfactory limb"		http://purl.obolibrary.org/obo/UBERON_0003039	anterior commissure anterior part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16000	anterior cortical amygdaloid area		http://purl.obolibrary.org/obo/UBERON_0034991	anterior cortical amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_359	"bed nuclei of the stria terminalis, anterior division"		http://purl.obolibrary.org/obo/UBERON_0011173	anterior division of bed nuclei of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_239	anterior group of the dorsal thalamus		http://purl.obolibrary.org/obo/UBERON_0002788	anterior nuclear group	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15662	anterior hypothalamic nucleus		http://purl.obolibrary.org/obo/UBERON_0002634	anterior nucleus of hypothalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_88	anterior hypothalamic nucleus		http://purl.obolibrary.org/obo/UBERON_0002634	anterior nucleus of hypothalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_700	"anterior hypothalamic nucleus, anterior part"		http://purl.obolibrary.org/obo/UBERON_0014589	anterior nucleus of hypothalamus anterior part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_708	"anterior hypothalamic nucleus, central part"		http://purl.obolibrary.org/obo/UBERON_0014590	anterior nucleus of hypothalamus central part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_716	"anterior hypothalamic nucleus, dorsal part"		http://purl.obolibrary.org/obo/UBERON_0014592	anterior nucleus of hypothalamus dorsal part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16240	posterior part of anterior hypothalamic nucleus		http://purl.obolibrary.org/obo/UBERON_0014591	anterior nucleus of hypothalamus posterior part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_724	"anterior hypothalamic nucleus, posterior part"		http://purl.obolibrary.org/obo/UBERON_0014591	anterior nucleus of hypothalamus posterior part	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_159	anterior olfactory nucleus		http://purl.obolibrary.org/obo/UBERON_0002266	anterior olfactory nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16400	anterior paraventricular nucleus of thalamus		http://purl.obolibrary.org/obo/UBERON_0000434	anterior paraventricular nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17805	ventral spinocerebellar tract		http://purl.obolibrary.org/obo/UBERON_0002987	anterior spinocerebellar tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_866	ventral spinocerebellar tract		http://purl.obolibrary.org/obo/UBERON_0002987	anterior spinocerebellar tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17008	anterior tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0010036	anterior tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_231	anterior tegmental nucleus		http://purl.obolibrary.org/obo/UBERON_0010036	anterior tegmental nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16420	anterodorsal nucleus		http://purl.obolibrary.org/obo/UBERON_0002679	anterodorsal nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_64	anterodorsal nucleus		http://purl.obolibrary.org/obo/UBERON_0002679	anterodorsal nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_402	anterolateral visual area		http://purl.obolibrary.org/obo/UBERON_0035894	anterolateral visual area	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_233	"anterolateral visual area, layer 5"		http://purl.obolibrary.org/obo/UBERON_0035908	"anterolateral visual area, layer 5"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16422	anteromedial nucleus		http://purl.obolibrary.org/obo/UBERON_0002681	anteromedial nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_127	anteromedial nucleus		http://purl.obolibrary.org/obo/UBERON_0002681	anteromedial nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_394	anteromedial visual area		http://purl.obolibrary.org/obo/UBERON_0035893	anteromedial visual area	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_433	"anteromedial visual area, layer 5"		http://purl.obolibrary.org/obo/UBERON_0035913	"anteromedial visual area, layer 5"	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16421	anteroventral nucleus		http://purl.obolibrary.org/obo/UBERON_0002685	anteroventral nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_255	anteroventral nucleus of thalamus		http://purl.obolibrary.org/obo/UBERON_0002685	anteroventral nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_272	anteroventral periventricular nucleus		http://purl.obolibrary.org/obo/UBERON_0002690	anteroventral periventricular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_263	anteroventral preoptic nucleus		http://purl.obolibrary.org/obo/UBERON_0035974	anteroventral preoptic nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_223	arcuate hypothalamic nucleus		http://purl.obolibrary.org/obo/UBERON_0001932	arcuate nucleus of hypothalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_207	area postrema		http://purl.obolibrary.org/obo/UBERON_0002162	area postrema	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_247	auditory areas		http://purl.obolibrary.org/obo/UBERON_0001393	auditory cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_329	"primary somatosensory area, barrel field"		http://purl.obolibrary.org/obo/UBERON_0010415	barrel cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_295	basolateral amygdalar nucleus		http://purl.obolibrary.org/obo/UBERON_0002887	basal amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_351	bed nuclei of the stria terminalis		http://purl.obolibrary.org/obo/UBERON_0001880	bed nucleus of stria terminalis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_292	bed nucleus of the accessory olfactory tract		http://purl.obolibrary.org/obo/UBERON_0035977	bed nucleus of the accessory olfactory tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17753	brachium of inferior colliculus		http://purl.obolibrary.org/obo/UBERON_0003025	brachium of inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_482	brachium of the inferior colliculus		http://purl.obolibrary.org/obo/UBERON_0003025	brachium of inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_916	brachium of the superior colliculus		http://purl.obolibrary.org/obo/UBERON_0002580	brachium of superior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_8	basic cell groups and regions		http://purl.obolibrary.org/obo/UBERON_0000955	brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_997	root		http://purl.obolibrary.org/obo/UBERON_0000955	brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_343	brain stem		http://purl.obolibrary.org/obo/UBERON_0002298	brainstem	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_429	"spinal nucleus of the trigeminal, caudal part"		http://purl.obolibrary.org/obo/UBERON_0002866	caudal part of spinal trigeminal nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1093	"pontine reticular nucleus, caudal part"		http://purl.obolibrary.org/obo/UBERON_0002963	caudal pontine reticular nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15855	caudate nucleus		http://purl.obolibrary.org/obo/UBERON_0001873	caudate nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_672	caudoputamen		http://purl.obolibrary.org/obo/UBERON_0005383	caudate-putamen	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_536	central amygdalar nucleus		http://purl.obolibrary.org/obo/UBERON_0002883	central amygdaloid nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_126652042	"ventricles, spinal cord"		http://purl.obolibrary.org/obo/UBERON_0002291	central canal of spinal cord	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_164	"central canal, spinal cord/medulla"		http://purl.obolibrary.org/obo/UBERON_0002291	central canal of spinal cord	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_795	periaqueductal gray		http://purl.obolibrary.org/obo/UBERON_0003040	central gray substance of midbrain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_898	pontine central gray		http://purl.obolibrary.org/obo/UBERON_0002968	central gray substance of pons	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16418	central lateral nucleus		http://purl.obolibrary.org/obo/UBERON_0003036	central lateral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_575	central lateral nucleus of the thalamus		http://purl.obolibrary.org/obo/UBERON_0003036	central lateral nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_920	central lobule		http://purl.obolibrary.org/obo/UBERON_0003021	central lobule	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_599	central medial nucleus of the thalamus		http://purl.obolibrary.org/obo/UBERON_0001923	central medial nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16698	central nucleus of the inferior colliculus		http://purl.obolibrary.org/obo/UBERON_0002563	central nucleus of inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_811	"inferior colliculus, central nucleus"		http://purl.obolibrary.org/obo/UBERON_0002563	central nucleus of inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_617	"mediodorsal nucleus of the thalamus, central part"		http://purl.obolibrary.org/obo/UBERON_0035113	central part of mediodorsal nucleus of the thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16402	centromedian nucleus		http://purl.obolibrary.org/obo/UBERON_0002972	centromedian nucleus of thalamus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17754	cerebellar commissure		http://purl.obolibrary.org/obo/UBERON_0006847	cerebellar commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_744	cerebellar commissure		http://purl.obolibrary.org/obo/UBERON_0006847	cerebellar commissure	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16939	cortex of cerebellar hemisphere		http://purl.obolibrary.org/obo/UBERON_0002129	cerebellar cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_528	cerebellar cortex		http://purl.obolibrary.org/obo/UBERON_0002129	cerebellar cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16920	cerebellar hemisphere		http://purl.obolibrary.org/obo/UBERON_0002245	cerebellar hemisphere	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1073	hemispheric regions		http://purl.obolibrary.org/obo/UBERON_0002245	cerebellar hemisphere	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_519	cerebellar nuclei		http://purl.obolibrary.org/obo/UBERON_0002130	cerebellar nuclear complex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_752	cerebellar peduncles		http://purl.obolibrary.org/obo/UBERON_0007416	cerebellar peduncle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16814	cerebellar vermis		http://purl.obolibrary.org/obo/UBERON_0004720	cerebellar vermis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_645	vermal regions		http://purl.obolibrary.org/obo/UBERON_0004720	cerebellar vermis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_512	cerebellum		http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16932	posterior part of Int		http://purl.obolibrary.org/obo/UBERON_0002613	cerebellum globose nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16929	intermediate (interpositus) cerebellar nucleus		http://purl.obolibrary.org/obo/UBERON_0004073	cerebellum interpositus nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_688	cerebral cortex		http://purl.obolibrary.org/obo/UBERON_0000956	cerebral cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_924	cerebal peduncle		http://purl.obolibrary.org/obo/UBERON_0002623	cerebral peduncle	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_108	choroid plexus		http://purl.obolibrary.org/obo/UBERON_0001886	choroid plexus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_16072	cingulate cortex		http://purl.obolibrary.org/obo/UBERON_0003027	cingulate cortex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_940	cingulum bundle		http://purl.obolibrary.org/obo/UBERON_0003961	cingulum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_432	nucleus circularis		http://purl.obolibrary.org/obo/UBERON_0035596	circular nucleus of antherior hypothalamic nucleus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_15984	claustrum		http://purl.obolibrary.org/obo/UBERON_0002023	claustrum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_583	claustrum		http://purl.obolibrary.org/obo/UBERON_0002023	claustrum of brain	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_948	cochlear nerve		http://purl.obolibrary.org/obo/UBERON_0004727	cochlear nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_607	cochlear nuclei		http://purl.obolibrary.org/obo/UBERON_0002610	cochlear nuclear complex	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_633	inferior colliculus commissure		http://purl.obolibrary.org/obo/UBERON_0003028	commissure of inferior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_336	superior colliculus commissure		http://purl.obolibrary.org/obo/UBERON_0002583	commissure of superior colliculus	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1033	copula pyramidis		http://purl.obolibrary.org/obo/UBERON_0005347	copula pyramidis	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_776	corpus callosum		http://purl.obolibrary.org/obo/UBERON_0002336	corpus callosum	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_695	cortical plate		http://purl.obolibrary.org/obo/UBERON_0005343	cortical plate	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_994	corticobulbar tract		http://purl.obolibrary.org/obo/UBERON_0022272	corticobulbar tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/DMBA_17756	corticospinal tract		http://purl.obolibrary.org/obo/UBERON_0002707	corticospinal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_190	pyramid		http://purl.obolibrary.org/obo/UBERON_0002707	corticospinal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_784	corticospinal tract		http://purl.obolibrary.org/obo/UBERON_0002707	corticospinal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_1036	corticotectal tract		http://purl.obolibrary.org/obo/UBERON_0002556	corticotectal tract	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_967	cranial nerves		http://purl.obolibrary.org/obo/UBERON_0001785	cranial nerve	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_848	optic nerve		http://purl.obolibrary.org/obo/UBERON_0000941	cranial nerve II	Verified	https://ror.org/03cpe7c52
http://purl.obolibrary.org/obo/MBA_380	cuneate fascicle		http://purl.obolibrary.org/obo/UBERON_0005832	cuneate fasciculus	Verified	https://ror.org/03cpe7c52
